Index,Unique ID,Size,Material,Prolateness,Oblateness,Alpha,Theta,Phi,Temperature,Mag x,Mag y,Mag z,Vorticity x,Vorticity y,Vorticity z,Relative helicity,Anisotropy energy,Exchange energy,Demag energy,Total energy,Directory
38,./LEMs/LEM067,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-6.69749998686718E-07,-0.000129484513847208,-0.000128863394381355,-5.76685117656098E-05,-0.023360130552864,-0.0232603821994933,0.000531774122742263,-2.50719601441548E-18,1.87845145122837E-17,5.03995195094119E-18,2.13172704488094E-17,./LEMs/LEM067
39,./LEMs/LEM071,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,1.15384825687148E-06,0.000129582621117419,0.00012875591007386,0.000109737472700175,0.0233721714201424,0.0232480644761512,0.00053177587379338,-2.50721255571561E-18,1.87847200042605E-17,5.03978156317951E-18,2.13172890117244E-17,./LEMs/LEM071
40,./LEMs/LEM086,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-1.22959634553512E-06,-0.000129629063015496,0.0001285976506331,0.000144143492205842,0.0233865149293032,-0.0232268720386639,-0.000531886407720777,-2.50729346323411E-18,1.87876611687308E-17,5.0353859766296E-18,2.13157536821262E-17,./LEMs/LEM086
41,./LEMs/LEM007,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-2.1343068886021E-06,0.000130517360818423,-0.000127774334159288,0.000185204855820689,-0.0235097522335396,0.0231020276151514,-0.000531952027632844,-2.50706857981613E-18,1.87866587730504E-17,5.03626723845602E-18,2.13158574316902E-17,./LEMs/LEM007
42,./LEMs/LEM021,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,6.0395745358761E-06,-0.000129161612876921,-0.000129424033346186,0.000600569964074514,-0.0233724779708275,-0.0232398579031531,0.000532058277605347,-2.50705444567568E-18,1.87795598366555E-17,5.04614048865539E-18,2.13186458796352E-17,./LEMs/LEM021
43,./LEMs/LEM089,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,7.92019869950442E-07,-0.000129153481236198,-0.000129190556599772,9.168718110234E-05,-0.0233129761503015,-0.0233074760510932,0.000531777419890925,-2.50720010798053E-18,1.87846834574637E-17,5.03979137260123E-18,2.13172747220844E-17,./LEMs/LEM089
44,./LEMs/LEM095,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-1.0833331798362E-06,-0.000129402802044884,0.000128883206466221,-8.84949237739917E-05,-0.0233612739927819,0.023258124342479,0.00053175889871865,-2.50701879393135E-18,1.87870810732856E-17,5.03752493168072E-18,2.1317587211035E-17,./LEMs/LEM095
45,./LEMs/LEM005,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,3.77259817003669E-06,0.000129583481101259,0.000128773288051275,0.000362955000366097,0.0233823786430204,0.0232353485203477,0.0005318459190176,-2.50725233876961E-18,1.87844303942823E-17,5.04038771366033E-18,2.1317565769173E-17,./LEMs/LEM005
46,./LEMs/LEM011,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,5.77495423168033E-06,0.000131921746182728,-0.000126124393136545,-0.00057261119425399,-0.023739600779808,0.0228582630260595,-0.000531956857446275,-2.50676867447046E-18,1.87893966651404E-17,5.03445138795966E-18,2.13170793786296E-17,./LEMs/LEM011
47,./LEMs/LEM008,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-1.62489330014992E-06,0.00012935628372104,0.000128928686132285,0.000163334171066614,-0.0233493464947236,-0.0232681949162917,-0.000531784633041912,-2.50772421027106E-18,1.87870166058381E-17,5.03757460800948E-18,2.13168670035766E-17,./LEMs/LEM008
48,./LEMs/LEM087,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-2.05561682272796E-06,-0.000129691971555634,-0.000128567811494189,0.000210486497713553,0.0234012549876685,0.0232157398542892,-0.000531784984514367,-2.50767480510357E-18,1.87874072540521E-17,5.03727901989502E-18,2.13170114688435E-17,./LEMs/LEM087
49,./LEMs/LEM098,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,5.12343310579448E-06,-0.000129736396212786,-0.000128515067070209,0.000598100502834246,-0.0233940172023419,-0.0232210277221846,0.000531784924805912,-2.50716725303089E-18,1.87868143814463E-17,5.03824204484876E-18,2.13178891732642E-17,./LEMs/LEM098
50,./LEMs/LEM081,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,1.63780249011465E-06,0.000129174550476697,0.00012917770823205,0.000157767889146006,0.0233132118623899,0.0233070218253063,0.000531777474197315,-2.50720126589671E-18,1.8784579459897E-17,5.03994125409819E-18,2.13173194480985E-17,./LEMs/LEM081
51,./LEMs/LEM092,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,6.14440774310801E-07,-0.000129651213143775,-0.000128717861446824,6.91381413373116E-05,-0.0233807649573122,-0.0232396956013275,0.000531789060826322,-2.50716171361433E-18,1.8784271883313E-17,5.04016138988859E-18,2.13172715595873E-17,./LEMs/LEM092
52,./LEMs/LEM093,0.12,TM 00,1.44,1,0.00000000 ,0.00000000 ,0.00000000 ,20,-1.89109160923852E-06,-0.000129975865584456,-0.000128408653645238,0.000182684398978047,0.0234298879918406,0.0231869763498654,-0.000531916580615598,-2.50753910828155E-18,1.87861398029336E-17,5.03844810876982E-18,2.13170488034219E-17,./LEMs/LEM093
